1 2 4
1 3 5
1 4 3
1 5 3
1 6 3
1 7 3
1 8 2
1 9 2
1 11 2
1 12 3
1 13 1
1 14 3
1 20 2
1 22 2
1 23 2
1 32 2
2 3 6
2 4 3
2 8 4
2 14 5
2 20 1
2 22 2
2 23 2
2 31 2
3 4 3
3 8 4
3 9 5
3 10 1
3 14 3
3 17 2
3 26 2
3 28 2
4 8 3
4 13 3
4 14 3
5 7 2
5 11 3
6 7 5
6 11 3
6 19 3
7 19 3
9 15 4
9 17 3
9 31 3
10 15 2
14 15 3
15 33 1
15 34 3
15 24 4
15 30 2
15 26 4
15 28 2
15 29 2
15 16 2
15 17 5
15 18 4
15 21 2
15 22 1
15 31 3
15 32 4
33 17 3
34 17 2
24 17 5
24 25 5
24 26 4
24 29 3
30 29 4
26 27 3
28 32 2
29 17 4
16 17 3
17 18 3
17 21 1
17 31 3
17 32 4
25 27 2
25 32 7
27 32 2
