1 2 42.0
1 3 4.0
1 4 2.0
1 5 56.0
1 6 1.0
1 7 2.0
1 8 1.0
1 9 12.0
1 10 1.0
1 11 7.0
1 12 12.0
1 13 62.0
1 14 27.0
1 15 7.0
2 3 156.0
2 16 49.0
2 17 57.0
2 4 16.0
2 18 2.0
2 19 3.0
2 20 76.0
2 21 47.0
2 22 3.0
2 23 31.0
2 24 11.0
2 5 359.0
2 25 22.0
2 6 32.0
2 26 8.0
2 7 7.0
2 27 22.0
2 28 1.0
2 8 45.0
2 29 3.0
2 9 13.0
2 30 13.0
2 31 361.0
2 32 24.0
2 10 69.0
2 33 7.0
2 34 1.0
2 35 8.0
2 36 20.0
2 37 37.0
2 38 6.0
2 39 17.0
2 40 20.0
2 12 23.0
2 41 19.0
2 42 28.0
2 13 3.0
2 43 40.0
2 44 25.0
2 45 38.0
2 46 81.0
2 47 189.0
2 48 272.0
2 49 1.0
2 50 33.0
2 51 1.0
2 14 309.0
2 52 20.0
2 53 4.0
2 54 123.0
2 15 9.0
2 11 43.0
3 16 112.0
3 17 17.0
3 4 116.0
3 19 4.0
3 20 3.0
3 23 72.0
3 44 1.0
3 5 193.0
3 6 5.0
3 55 3.0
3 27 5.0
3 28 1.0
3 56 11.0
3 8 4.0
3 29 9.0
3 9 8.0
3 30 21.0
3 31 144.0
3 10 23.0
3 33 10.0
3 57 9.0
3 36 38.0
3 38 8.0
3 39 4.0
3 40 17.0
3 41 4.0
3 42 7.0
3 43 16.0
3 45 6.0
3 46 5.0
3 47 48.0
3 48 63.0
3 49 1.0
3 50 2.0
3 51 1.0
3 58 2.0
3 14 293.0
3 53 1.0
3 54 124.0
3 15 2.0
3 11 9.0
4 20 1.0
4 24 3.0
4 5 82.0
4 29 1.0
4 9 17.0
4 30 6.0
4 46 3.0
4 31 15.0
4 10 12.0
4 39 4.0
4 12 2.0
4 42 2.0
4 43 1.0
4 72 17.0
4 47 19.0
4 48 1.0
4 70 3.0
4 14 71.0
4 53 2.0
4 54 12.0
4 15 4.0
4 16 32.0
5 27 3.0
5 6 3.0
5 7 2.0
5 63 5.0
5 64 6.0
5 8 9.0
5 29 29.0
5 9 8.0
5 30 10.0
5 31 190.0
5 32 10.0
5 10 20.0
5 33 4.0
5 57 7.0
5 36 11.0
5 37 8.0
5 38 6.0
5 39 7.0
5 12 20.0
5 41 1.0
5 13 17.0
5 72 18.0
5 47 25.0
5 48 68.0
5 49 1.0
5 50 14.0
5 69 1.0
5 54 176.0
5 11 6.0
5 14 311.0
5 16 83.0
5 17 4.0
5 19 7.0
5 20 6.0
5 24 1.0
5 42 11.0
6 58 15.0
6 55 4.0
6 7 119.0
6 63 21.0
6 28 1.0
6 56 20.0
6 8 73.0
6 29 59.0
6 9 1.0
6 30 190.0
6 65 14.0
6 31 8.0
6 32 2.0
6 10 86.0
6 33 14.0
6 60 14.0
6 61 12.0
6 34 12.0
6 57 7.0
6 36 21.0
6 37 9.0
6 38 6.0
6 39 38.0
6 40 81.0
6 12 3.0
6 41 208.0
6 66 33.0
6 13 38.0
6 43 16.0
6 45 7.0
6 72 7.0
6 47 5.0
6 48 6.0
6 49 15.0
6 50 93.0
6 68 6.0
6 69 22.0
6 51 12.0
6 71 13.0
6 52 29.0
6 53 135.0
6 75 1.0
6 54 5.0
6 11 45.0
6 14 20.0
6 16 201.0
6 17 74.0
6 18 14.0
6 19 84.0
6 20 26.0
6 23 21.0
6 24 142.0
6 42 53.0
6 59 34.0
7 21 16.0
7 63 6.0
7 28 187.0
7 56 3.0
7 8 66.0
7 29 3.0
7 9 2.0
7 30 35.0
7 65 3.0
7 31 1.0
7 32 15.0
7 10 7.0
7 57 54.0
7 37 11.0
7 39 16.0
7 12 13.0
7 41 47.0
7 66 2.0
7 13 5.0
7 43 16.0
7 45 21.0
7 72 3.0
7 47 24.0
7 48 1.0
7 49 11.0
7 50 12.0
7 68 5.0
7 69 22.0
7 53 5.0
7 15 511.0
7 11 25.0
7 14 8.0
7 16 1.0
7 17 16.0
7 18 4.0
7 19 87.0
7 22 13.0
7 24 82.0
7 25 5.0
7 42 1.0
7 55 6.0
8 35 12.0
8 21 26.0
8 29 1.0
8 30 72.0
8 65 13.0
8 31 6.0
8 32 70.0
8 10 22.0
8 33 1.0
8 60 3.0
8 61 1.0
8 57 50.0
8 37 16.0
8 38 2.0
8 39 27.0
8 40 44.0
8 12 2.0
8 41 22.0
8 13 21.0
8 43 1.0
8 45 1.0
8 72 11.0
8 47 1.0
8 50 33.0
8 68 2.0
8 69 5.0
8 51 17.0
8 58 3.0
8 53 23.0
8 15 53.0
8 75 2.0
8 14 8.0
8 16 69.0
8 17 70.0
8 19 14.0
8 20 95.0
8 22 1.0
8 24 44.0
8 28 5.0
8 42 5.0
8 56 20.0
8 59 8.0
8 63 5.0
9 30 1.0
9 31 3.0
9 10 4.0
9 41 4.0
9 21 3.0
9 43 5.0
9 58 1.0
9 47 1.0
9 48 1.0
9 50 8.0
9 14 56.0
9 16 5.0
9 17 1.0
9 20 1.0
9 24 2.0
9 29 3.0
9 54 1.0
10 21 13.0
10 33 1.0
10 34 16.0
10 57 3.0
10 36 2.0
10 38 3.0
10 39 27.0
10 40 17.0
10 12 27.0
10 41 100.0
10 66 1.0
10 13 8.0
10 67 8.0
