1 2 2
1 3 2
1 4 2
1 5 2
1 6 2
1 7 2
1 8 2
1 9 2
1 10 2
1 11 2
1 12 2
1 13 2
1 14 2
1 15 2
1 16 2
1 17 2
1 18 2
1 19 2
1 20 2
1 21 2
1 22 2
1 23 2
1 24 2
1 25 2
1 26 2
1 27 2
1 28 2
1 29 2
1 30 2
1 31 2
1 32 2
1 33 2
1 34 2
1 35 2
1 36 2
1 37 2
1 38 2
1 39 2
1 40 2
1 41 2
1 42 2
1 43 2
1 44 2
1 45 2
1 46 2
1 47 2
1 48 2
1 49 4
1 50 2
1 51 2
1 52 2
1 53 2
1 54 2
1 55 2
1 56 2
1 57 2
1 58 2
1 59 2
1 60 2
1 61 2
1 62 2
1 63 2
1 64 2
1 65 2
1 66 2
1 67 2
1 68 2
1 69 2
1 70 2
1 71 2
1 72 2
1 73 2
1 74 2
1 75 2
1 76 2
1 77 2
1 78 2
1 79 2
1 80 2
1 81 2
1 82 2
1 83 2
1 84 2
1 85 2
1 86 2
1 87 2
1 88 2
1 89 2
1 90 2
1 91 2
1 92 2
1 93 2
1 94 2
1 95 2
1 96 2
1 97 2
1 98 2
1 99 2
1 100 2
1 101 4
1 102 2
1 103 2
1 104 2
1 105 2
1 106 2
1 107 2
1 108 2
1 109 2
1 110 2
1 111 2
1 112 2
1 113 2
1 114 2
1 115 2
1 116 2
1 117 2
1 118 2
1 119 2
1 120 2
1 121 2
1 122 2
1 123 2
1 124 2
1 125 2
1 126 2
1 127 6
1 128 4
1 129 4
1 130 2
1 131 2
2 3 2
2 4 2
2 5 2
2 6 4
2 7 2
2 8 2
2 9 2
2 10 2
2 132 2
2 133 2
2 134 2
2 12 2
2 11 2
2 13 2
2 135 2
2 14 2
2 15 2
2 136 2
2 16 4
2 137 2
2 17 2
2 18 2
2 20 2
2 19 2
2 138 2
2 139 4
2 140 2
2 21 2
2 22 2
2 141 8
2 23 4
2 24 4
2 142 2
2 143 6
2 25 2
2 26 4
2 27 2
2 144 2
2 28 2
2 145 2
2 30 2
2 29 2
2 146 2
2 147 6
2 31 6
2 32 2
2 148 6
2 33 4
2 149 2
2 35 2
2 34 6
2 150 2
2 36 8
2 151 4
2 152 2
2 37 4
2 40 2
2 39 2
2 38 2
2 153 2
2 41 2
2 42 2
2 43 2
2 44 4
2 45 2
2 154 2
2 155 2
2 46 2
2 47 4
2 156 6
2 157 2
2 48 2
2 49 8
2 50 2
2 51 6
2 158 2
2 52 4
2 159 8
2 53 2
2 54 2
2 160 4
2 55 2
2 161 2
2 58 2
2 56 2
2 57 4
2 59 2
2 162 6
2 60 2
2 61 2
2 163 2
2 164 6
2 165 10
2 63 2
2 62 4
2 64 6
2 65 2
2 166 4
2 66 2
2 67 2
2 68 2
2 70 2
2 69 4
2 71 2
2 167 4
2 73 2
2 72 2
2 76 2
2 75 2
2 74 4
2 168 2
2 78 2
2 77 2
2 80 2
2 79 4
2 169 2
2 170 2
2 83 2
2 82 4
2 84 2
2 171 2
2 87 2
2 86 2
2 85 2
2 88 2
2 89 2
2 90 2
2 91 4
2 172 2
2 92 2
