1 2 5
1 3 31
1 13 4
1 27 4
1 60 30
2 3 43
2 6 8
2 60 25
3 4 6
3 5 34
3 6 12
3 7 36
3 8 6
3 9 10
3 10 5
3 27 13
3 58 11
3 60 52
3 64 11
3 66 7
3 71 5
4 8 5
5 88 6
5 7 17
5 9 11
5 60 7
6 60 4
7 9 7
7 60 9
8 49 9
8 9 4
8 14 5
8 60 8
9 50 8
9 10 10
9 51 9
9 52 7
9 47 8
9 53 12
9 49 5
9 60 69
10 51 6
10 53 7
10 60 31
49 60 15
50 47 7
50 60 6
51 53 9
51 60 20
52 60 16
47 15 4
47 60 12
53 60 54
11 12 18
11 13 6
11 14 5
11 15 8
12 16 6
12 17 4
12 18 88
12 19 5
12 20 4
12 21 6
12 22 15
12 23 16
12 24 11
12 25 11
12 26 7
12 13 17
12 27 5
12 28 8
12 14 31
12 15 13
12 46 36
12 55 11
12 77 19
12 81 15
12 82 10
12 103 6
12 107 10
13 17 5
13 26 4
13 27 5
13 29 4
13 14 9
13 15 11
13 42 6
13 46 16
13 55 4
13 60 5
13 82 5
13 92 5
13 98 6
13 103 10
13 105 6
14 16 4
14 30 31
14 31 5
14 32 5
14 20 5
14 33 4
14 21 22
14 34 5
14 35 11
14 23 6
14 36 9
14 37 7
14 24 5
14 38 25
14 39 12
14 40 28
14 41 11
14 26 6
14 42 4
14 43 21
14 27 6
14 44 18
14 15 39
14 22 54
14 46 46
14 55 5
14 70 4
14 77 5
14 80 5
14 81 12
14 82 77
14 99 4
15 16 5
15 45 4
15 46 16
15 21 7
15 22 13
15 35 14
15 36 5
15 38 6
15 39 4
15 40 5
15 41 5
15 27 15
15 28 4
15 44 6
15 48 4
15 80 4
15 81 12
16 23 4
16 27 4
16 81 6
17 74 18
17 92 20
17 94 11
17 98 5
18 23 7
18 46 5
18 62 4
18 77 7
18 81 6
18 82 5
19 45 7
19 69 4
19 76 16
19 48 9
19 77 16
19 78 9
19 81 32
20 21 9
20 46 4
20 98 7
21 34 7
21 24 7
21 38 24
21 42 12
21 22 5
21 30 5
21 46 6
21 55 7
22 34 4
22 35 8
22 23 7
22 37 28
22 24 5
22 70 5
22 38 4
22 42 14
22 27 10
22 28 9
22 46 23
22 55 6
22 81 10
22 82 35
23 37 9
23 73 5
23 26 8
23 82 14
24 34 5
24 42 4
24 46 10
26 37 7
26 44 4
26 27 15
26 82 4
27 87 32
27 71 20
27 60 9
27 77 4
27 81 4
28 37 5
28 70 5
29 42 10
29 55 18
29 57 21
29 59 7
30 40 19
30 46 4
31 43 4
33 38 6
34 42 4
34 46 7
35 104 7
35 44 5
35 82 5
36 38 6
37 40 4
37 82 36
38 54 5
39 48 6
39 77 5
39 80 29
39 81 5
39 82 28
40 82 8
41 44 4
41 46 4
42 57 15
42 59 5
42 46 6
42 55 46
42 82 6
42 103 5
43 44 8
43 46 4
43 82 8
44 46 4
45 69 4
45 48 5
45 55 6
45 77 8
45 81 17
45 86 4
46 55 5
46 77 4
46 80 4
46 82 16
46 103 6
48 69 12
48 76 6
48 77 19
48 81 26
69 76 4
69 81 10
76 77 6
70 82 4
73 82 7
87 71 30
87 101 4
87 102 16
87 106 5
71 60 7
57 55 23
57 56 4
57 59 4
57 103 8
59 55 43
55 56 11
55 58 9
55 60 7
55 61 8
55 62 5
55 81 15
55 82 22
55 103 18
58 63 96
58 64 46
58 60 12
58 65 4
58 66 54
58 67 14
58 61 35
58 68 11
58 77 4
58 81 23
58 82 10
58 103 15
60 66 4
60 72 6
60 68 8
60 81 14
60 82 4
60 103 8
61 68 8
61 81 15
61 82 7
61 103 8
62 77 4
62 81 4
63 64 35
63 66 41
63 81 5
64 66 33
65 67 4
68 81 11
74 75 10
74 92 26
74 94 13
77 78 9
77 79 10
77 80 8
77 81 43
77 82 8
77 103 5
78 80 6
79 81 18
80 83 10
80 84 9
80 82 28
80 105 5
81 85 4
81 86 7
81 82 15
81 103 13
82 83 9
82 84 6
82 103 6
83 84 4
89 90 4
89 91 5
89 92 14
89 94 7
90 91 7
90 92 18
90 94 6
91 92 17
91 96 4
92 93 8
92 94 47
92 95 10
92 96 26
92 97 7
92 98 12
92 99 8
92 100 14
94 98 5
98 99 7
