betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.001083008238404,0.0,288,7706.242991978754,1-2,True,True,True,True,False,True,1,2,5.217257,True,True
0.0012725867470894,0.0,432,109135.72628092144,1-3,True,True,True,True,True,True,1,3,73.88673,True,True
0.0009722259652364,0.0,198,126.86685375637163,1-4,True,True,True,True,False,True,1,4,0.085891,True,True
0.0012645608117575,0.0,234,657.9186288357606,1-5,True,True,True,True,False,True,1,5,0.445422,True,True
0.0010005391607534,0.0,270,906.8975948002321,1-6,True,True,True,True,False,True,1,6,0.613985,True,True
0.0010100361157266,0.0,252,1054.0328114972936,1-7,True,True,True,True,False,True,1,7,0.713598,True,True
0.0010127097877736,0.0,252,22.774911714940025,1-8,True,True,True,True,False,True,1,8,0.015419,True,True
0.0020709317471193,0.0,324,15509.214788626197,1-9,True,True,True,True,False,True,1,9,10.5,True,True
0.0011541592023002,0.0,306,413579.01796296256,1-10,True,True,True,True,True,True,1,10,280.0,True,True
0.0010664027531938,0.0,288,48743.24673323665,1-11,True,True,True,True,True,True,1,11,33.0,True,True
0.0010664027531938,0.0,288,29541.360503854652,1-12,True,True,True,True,False,True,1,12,20.0,True,True
0.0033518174829887,0.0001230314960629,36,163954.55066399998,1-13,True,True,True,True,True,False,1,13,111.0,True,True
0.0008398924374999,0.0,180,109303.04210282328,1-14,True,True,True,True,True,True,1,14,74.0,True,True
0.0013536812169847,0.0,432,162477.49206544433,1-15,True,True,True,True,True,True,1,15,110.0,True,True
0.001725887636525,0.0,360,1433.1937943957291,1-16,False,False,False,False,False,False,1,16,0.0547,False,True
0.0020725553339163,0.015501968503937,306,4.170291637190446,1-17,False,False,False,False,False,False,1,17,0.00101,False,False
0.0079952067965276,0.0,1602,530796.9674639994,1-18,False,True,False,False,False,False,1,18,6.0,False,False
0.0008352493767111,0.0,252,245818.22613810815,1-19,False,False,False,False,False,False,1,19,13.0,False,True
0.0003547898407044,0.0,240,5896.446211044254,2-20,False,False,False,False,False,False,2,20,2.340257,False,True
0.0003511888526895,0.0,272,429.54534989939106,2-21,False,False,False,False,False,False,2,21,0.1615289,False,True
0.0009329496973286,0.0,608,98.76384837022943,2-22,False,False,False,False,False,False,2,22,0.1506389,False,True
0.0009329496973286,0.0,608,473.05523451406515,2-23,False,False,False,False,False,False,2,23,0.7215227,False,True
0.0009329496973286,0.0,608,8.538503178204715,2-24,False,False,False,False,False,False,2,24,0.013023,False,True
0.0009509771412299,0.0,528,619.5615269044195,2-25,False,True,False,False,False,False,2,25,0.9649457,False,True
