betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0008724733467093,0.0007671392217793,336,1472.0,1-2,True,True,True,True,False,False,1,2,2.0,True,True
0.0002325586220902,0.0001151102657503,72,336.0,1-3,False,False,True,True,False,False,1,3,2.0,False,True
0.0001955483260497,4.298646094935866e-05,56,224.0,1-4,False,False,True,True,False,False,1,4,2.0,False,True
0.0002943540460048,0.0001454661454275,128,496.0,1-5,False,True,True,True,False,False,1,5,2.0,False,True
0.0002757718506714,0.0001035114909213,48,224.0,1-6,False,False,True,True,False,False,1,6,2.0,False,True
0.0006841229236498,0.0007330365280555,264,1056.0,1-413,False,False,True,True,False,False,1,413,2.0,False,True
0.0005979479521555,0.0005208135400213,232,944.0,1-456,False,False,True,True,False,False,1,456,2.0,False,True
0.0006171795961643,0.0004366041142259,264,1152.0,1-458,False,False,True,True,False,False,1,458,2.0,False,True
0.0011595037999274,0.0012078346796065,210,920.0,2-9,True,True,True,True,False,True,2,9,2.0,True,True
0.0006607890646467,8.632706407712832e-05,5208,25208.0,2-98,False,True,True,False,False,False,2,98,2.0,False,True
0.000727310659684,0.0027145879686474,2520,9384.0,106-2,False,False,False,False,False,False,2,106,1.0,False,False
0.0005651967627237,0.0001300158273091,1386,8924.0,119-2,True,False,True,True,False,False,2,119,3.0,True,False
0.0001960451992484,0.0005685125141348,924,3772.0,121-2,False,False,False,False,False,False,2,121,1.0,False,False
0.0002699914104756,0.0009617485618311,1890,7452.0,124-2,False,False,True,False,False,False,2,124,1.0,False,False
0.0002164775164054,8.744113372535545e-05,1512,9844.0,127-2,True,False,True,True,False,False,2,127,3.0,True,False
0.0002824225664823,0.0010246867277245,1428,5244.0,128-2,False,False,False,False,False,False,2,128,1.0,False,False
0.000185767267176,0.00070699576937,1302,5060.0,129-2,False,True,False,False,False,False,2,129,1.0,False,False
0.0001885145483885,6.447132995681349e-05,1176,7452.0,130-2,True,False,True,True,False,False,2,130,3.0,True,False
0.0002564403235839,0.0001500878751646,1218,8004.0,136-2,True,False,True,True,False,False,2,136,3.0,True,False
0.0004226205646793,5.9551839016572e-05,2688,17664.0,140-2,True,False,True,True,False,False,2,140,3.0,True,False
