betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0163690476190476,0.0141700105968313,58,86.0,1-2,True,True,True,True,False,True,1,2,1.0,True,True
0.0007440476190476,0.0,783,1462.0,1-3,True,True,True,True,True,False,1,3,3.0,True,False
0.0071015211640211,0.0050203641523085,290,430.0,1-4,True,False,True,True,False,False,1,4,1.0,True,True
0.0071015211640211,0.0050203641523085,290,430.0,1-5,True,False,True,True,False,False,1,5,1.0,True,True
0.0214547687761973,0.0206938467727158,203,301.0,1-6,True,True,True,True,False,False,1,6,1.0,True,True
0.0128643622691241,0.0,638,1505.0,1-7,True,True,True,True,True,False,1,7,4.0,True,True
0.0134500108210425,0.0107126211174705,174,301.0,1-8,False,True,True,True,False,False,1,8,1.0,True,True
0.0143353174603174,0.0119763681826006,116,172.0,1-9,True,True,True,True,False,True,1,9,1.0,True,True
0.0085065507684555,0.0,522,1161.0,1-10,True,True,True,True,True,False,1,10,4.0,True,True
0.0096024567006709,0.0110468903389509,290,430.0,1-11,True,True,True,True,False,False,1,11,1.0,True,True
0.0096024567006709,0.0103618583295141,290,516.0,1-12,False,False,True,False,False,False,1,12,1.0,False,True
0.0096024567006709,0.0001594387755102,290,602.0,1-13,False,True,True,True,False,True,1,13,2.0,True,True
0.0117550164425164,0.0003151555234888,319,817.0,1-14,False,True,True,True,False,False,1,14,2.0,False,False
0.0178106010695296,0.0003698764859479,319,731.0,1-15,False,True,True,True,False,False,1,15,2.0,False,False
0.0074310279667422,0.000239088512898,464,903.0,1-16,False,False,True,False,False,False,1,16,2.0,False,False
0.0256145282186948,0.0171731419300863,435,645.0,1-17,True,False,True,True,False,False,1,17,1.0,True,True
0.0389795588332294,0.0274131289532345,464,688.0,1-18,True,False,True,True,False,False,1,18,1.0,True,True
0.0500412754132992,0.0477985279193262,232,344.0,1-19,True,True,True,True,False,True,1,19,1.0,True,False
0.0059889928193499,0.0041275070094514,319,473.0,1-20,True,False,True,True,False,False,1,20,1.0,True,True
0.004068641345427,0.0046212573942207,348,516.0,1-21,True,False,True,True,False,False,1,21,1.0,True,True
0.0362158937803779,0.031992691558299,406,602.0,1-22,True,False,True,True,False,False,1,22,1.0,True,False
