betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0002524108672113,5.2480352740681166e-05,2016,228620.0,1-2,False,False,False,False,False,False,1,2,2.0,False,True
0.0001116787768916,0.0005631914067287,280,2272.0,1-3,False,True,False,False,False,False,1,3,1.0,False,True
0.0002144735635101,0.0,1568,91164.0,1-4,False,False,True,False,False,False,1,4,11.0,False,True
0.0001109939302494,0.0,336,26980.0,1-5,False,False,True,False,False,False,1,5,11.0,False,True
0.0001254229343602,0.0,560,29536.0,1-6,False,False,True,False,False,False,1,6,9.0,False,True
0.0002018953156062,0.0,1344,106784.0,1-7,False,False,False,False,False,False,1,7,5.0,False,True
0.0001356033836351,0.0,840,62764.0,1-8,False,False,True,False,False,False,1,8,11.0,False,True
0.0001819313675467,0.0005032464723061,1232,47144.0,1-9,False,False,False,False,False,False,1,9,1.0,False,True
0.0001223826751057,0.0008189114455909,616,15336.0,1-10,False,False,False,False,False,False,1,10,1.0,False,True
0.000282356725251,0.0,2240,274060.0,1-11,False,False,False,False,False,False,1,11,9.0,False,True
0.0001159242394653,0.0004838522115112,224,3976.0,1-12,False,False,False,False,False,False,1,12,1.0,False,True
0.0002756328422456,0.0,2240,485640.0,1-13,False,False,False,False,False,False,1,13,7.0,False,True
0.0002022945042836,0.0,1400,95708.0,1-14,False,False,True,False,False,False,1,14,11.0,False,True
0.0001611304135478,0.0,1064,107636.0,1-15,True,True,True,True,False,True,1,15,12.0,True,True
0.0001107570182209,0.0,392,36068.0,1-16,False,False,True,False,False,False,1,16,11.0,False,True
0.0001283926955917,0.0007441298425653,560,11076.0,1-17,False,False,False,False,False,False,1,17,1.0,False,True
0.0001712979368909,0.0004705651697509,168,852.0,1-18,True,True,True,True,False,False,1,18,1.0,True,True
0.0001580021931579,0.0,952,71284.0,1-19,False,False,True,False,False,False,1,19,11.0,False,True
0.0002934376752209,0.0,2240,349888.0,1-20,False,False,False,False,False,False,1,20,9.0,False,True
0.0002327276251205,2.697022787666673e-05,1848,247932.0,1-21,False,False,False,False,False,False,1,21,2.0,False,True
0.0002377199886192,4.599378535824325e-05,1848,369200.0,1-22,False,False,False,False,False,False,1,22,2.0,False,True
0.0001188394194651,0.0003462667322387,672,30388.0,1-23,False,False,False,False,False,False,1,23,1.0,False,True
