betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0047857734194607,0.001539704268451,9,291600.0,1-2,True,True,True,True,False,True,1,2,270.0,True,True
0.0031016537769657,7.392035238275115e-05,6,183600.0,1-5154,True,True,True,True,False,True,1,5154,170.0,True,True
0.0017656442984307,0.0015033355256976,6,108000.0,1-5157,True,True,True,True,False,False,1,5157,100.0,True,True
0.0006199155553316,0.0020436232123394,6,17280.0,2-7365,True,True,True,True,False,False,2,7365,16.0,True,True
0.0045347032720566,0.0005094272194899,9,274320.0,2-8324,True,True,True,True,False,True,2,8324,254.0,True,True
0.0031666111396127,0.0001175451889573,6,176800.0,5152-5154,False,True,True,True,False,True,5154,5152,170.0,True,False
0.001704470386541,0.0015625318336841,6,76000.0,5156-5157,False,True,True,True,False,False,5157,5156,100.0,True,False
0.0006336501149648,0.0022050580588137,6,8192.0,7365-7366,False,True,True,True,False,False,7365,7366,16.0,False,True
0.0005280576797608,0.0003502874878495,6,110744.0,7884-8324,False,True,True,False,False,True,8324,7884,100.0,False,False
0.0041905613384144,9.298746023404594e-05,9,325120.0,8042-8324,False,True,True,True,False,True,8324,8042,154.0,True,False
0.002972901937532,0.0005432448538317,9,201760.0,1532-5152,False,False,True,False,False,False,1532,5152,90.0,False,True
0.0029617303942213,0.0002409429207412,6,270400.0,5148-5152,True,True,True,True,False,True,5152,5148,260.0,True,False
0.0013374134968289,0.0014512893831554,9,144400.0,1933-5156,True,True,True,True,False,True,1933,5156,190.0,True,True
0.001917759424242,0.0011830963874433,9,188480.0,5155-5156,False,False,True,False,False,True,5156,5155,90.0,False,False
0.000810825973922,0.0010011820547584,6,57344.0,7366-8041,True,True,True,True,False,True,7366,8041,112.0,True,True
0.0014197305816831,0.0032673607870732,6,65536.0,7366-9334,True,True,True,True,False,True,7366,9334,128.0,True,True
0.0003582628982764,0.0002953283149411,4,51448.0,7884-7885,True,True,True,True,False,True,7884,7885,118.0,True,True
0.0006774152514059,0.0002607073904074,12,353280.0,7287-8042,True,True,True,True,False,False,8042,7287,164.0,True,False
0.0045470926002626,0.000282405052953,6,412160.0,8042-8043,True,True,True,True,True,True,8042,8043,322.0,True,True
0.0032764393158003,0.0003611892833108,15,152872.0,1532-1620,True,True,True,True,False,True,1532,1620,194.0,True,True
0.0014410585036407,0.0003686484065211,6,80704.0,1531-1532,True,True,True,True,False,False,1531,1532,104.0,True,True
0.0029836179184563,0.0001524927259866,8,270400.0,5147-5148,True,True,True,True,False,True,5147,5148,260.0,True,True
0.000453423909744,0.000894097293025,6,76000.0,1933-328,False,True,True,True,False,True,328,1933,100.0,True,False
0.0008259984311616,0.0007076986590491,6,68400.0,1933-5161,True,True,True,True,False,True,1933,5161,90.0,True,True
0.0028390966677486,0.0015476930335461,12,175584.0,5155-8376,False,True,True,True,False,False,8376,5155,158.0,True,False
0.0036973712333056,0.000960955753611,6,246016.0,5153-5155,True,True,True,True,False,True,5155,5153,248.0,True,False
0.0007113205583944,0.0008145539092991,8,123648.0,7287-8041,False,True,True,True,False,True,7287,8041,112.0,False,True
0.0015303686471431,0.0034357339422378,4,67328.0,9334-9979,False,True,True,True,False,True,9334,9979,128.0,True,True
0.0002860921885357,0.0002802688306845,4,55696.0,7885-8945,False,True,True,True,False,True,8945,7885,118.0,True,False
0.0001878992859827,0.0001878992859827,4,61824.0,7286-7287,True,True,True,True,False,True,7286,7287,112.0,True,True
0.0001878992859827,0.0001878992859827,4,90528.0,7287-8040,True,True,True,True,False,True,7287,8040,164.0,True,True
0.0044883898005598,0.0002806042705448,4,414736.0,8043-8046,False,True,True,True,True,False,8043,8046,322.0,True,True
0.0016997323852766,0.0036113455364942,6,71010.0,9977-9979,True,True,True,True,False,True,9977,9979,135.0,True,True
0.0002504354376345,0.0002857594515565,4,55696.0,4731-8945,True,True,True,True,False,False,4731,8945,118.0,True,True
0.0045060952209574,0.0003398711974493,6,414736.0,8046-8048,True,True,True,True,True,True,8048,8046,322.0,True,False
0.0011539460761184,0.0014883731424532,4,1764.0,3-4,True,True,True,True,False,True,3,4,21.0,True,True
0.0013413775117696,0.0016740126230609,4,1764.0,3-9899,True,True,True,True,False,True,3,9899,21.0,True,True
0.0009665146404672,0.0013029455185993,4,1764.0,4-4588,True,True,True,True,False,True,4,4588,21.0,True,True
0.0015288089474208,0.0018597933415046,4,1764.0,4585-9899,True,True,True,True,False,True,9899,4585,21.0,True,False
0.000779083204816,0.0011178003704174,4,1764.0,4588-4589,True,True,True,True,False,True,4588,4589,21.0,True,True
0.001716240383072,0.0020457859167022,4,1764.0,4584-4585,True,True,True,True,False,True,4584,4585,21.0,True,True
0.0005916517691649,0.0009327788053418,4,1764.0,2564-4589,True,True,True,True,False,True,4589,2564,21.0,True,False
0.0019036718187231,0.0022318491108177,10,17220.0,4584-5896,False,True,True,True,False,True,4584,5896,21.0,True,True
0.0004043968808086,0.0007478808233727,4,1764.0,2564-2565,True,True,True,True,False,True,2564,2565,21.0,True,True
0.0002179717647384,0.0005642186724681,4,1764.0,2565-4543,True,True,True,True,False,True,2565,4543,21.0,True,True
0.0346635031832701,0.0031623269164158,8,129920.0,5-6,True,True,True,True,False,True,5,6,145.0,True,True
0.0345860939200592,0.0031540115388251,4,84100.0,5-9966,True,True,True,True,False,True,5,9966,145.0,True,True
0.0360699123406658,0.0076162002810891,16,218624.0,6-7527,False,False,True,False,False,True,6,7527,85.0,False,True
0.001373024949769,0.000934508968832,8,124544.0,6-7530,True,True,True,True,False,True,6,7530,139.0,True,True
