betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0006884681583476,0.0006884681583476,33,154.0,1-2,True,True,True,True,False,True,1,2,2.0,True,True
0.0006866900897569,0.0011661364071003,165,847.0,2-3,False,True,True,True,False,True,2,3,2.0,True,True
0.0006866900897569,0.0,198,1001.0,2-7,True,True,True,True,False,True,2,7,4.0,True,True
0.0006868876529336,0.0001371088446663,165,924.0,2-4,True,True,True,True,False,True,2,4,4.0,True,True
0.0006871642413811,0.001029264638246,132,693.0,2-5,False,True,True,True,False,True,2,5,2.0,False,True
0.0072254908462408,0.0094129860086214,2904,25949.0,12-2,False,False,False,False,False,False,2,12,2.0,False,False
0.0017773690061949,0.0044231224432484,2508,24332.0,13-2,False,False,False,False,False,False,2,13,2.0,False,False
0.0049706933709556,0.0036664420858378,3696,35728.0,14-2,False,False,False,False,False,False,2,14,2.0,False,False
0.0047555705212693,0.0036513508846406,3729,37807.0,15-2,False,False,False,False,False,False,2,15,2.0,False,False
0.0007369002898355,4.8203422893934415e-05,1683,13321.0,16-2,False,True,True,True,False,True,2,16,4.0,True,False
0.0002202440155785,4.895964362535239e-05,792,5005.0,17-2,False,True,True,True,False,False,2,17,4.0,False,False
0.0016726769673146,0.002182106945273,2541,21945.0,18-2,False,True,False,False,False,False,2,18,2.0,False,False
0.001967459445746,0.0039639542019512,825,3850.0,19-2,False,False,True,False,False,False,2,19,2.0,False,False
0.0006877569309113,0.0006877569309113,66,308.0,2-20,True,True,True,True,False,True,2,20,2.0,True,True
0.0006884681583476,0.0006884681583476,33,154.0,2-21,True,True,True,True,False,True,2,21,2.0,True,True
0.0013750397101985,0.0013740123816794,132,539.0,2-22,True,True,True,True,False,True,2,22,2.0,True,True
