betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0007349002234158,0.0,2175,151906227806640.0,1-2,False,True,False,False,True,False,1,2,136300.0,False,True
0.0026431297164806,0.0,5800,1050454270535520.0,1-3,False,False,False,False,True,False,1,3,221804.0,False,True
0.004,0.004,145,14207057276880.0,1-4,True,True,True,True,True,True,1,4,144040.0,True,True
0.002355795686106,0.0,580,54334202099028.0,1-5,True,True,True,True,True,True,1,5,440384.0,True,True
0.0009643177068329,0.0,5075,464192812363272.0,1-6,False,False,False,False,True,False,1,6,329902.0,False,True
0.0243334165008444,0.0,4930,718480594667688.0,1-7,False,False,False,False,True,False,1,7,45400.0,False,True
0.0003889360383847,0.0,4350,1059663015992328.0,1-8,False,False,False,False,True,False,1,8,651678.0,False,True
0.0012147851560031,0.0,870,95898228415272.0,1-9,False,True,True,False,True,False,1,9,343566.0,False,True
0.0010809245984114,0.004,725,81479110786092.0,1-10,False,False,False,False,True,False,1,10,68800.0,False,True
0.0002818119242192,0.0,4785,941098198999680.0,1-11,False,True,True,False,True,False,1,11,882198.0,False,True
0.0003091437415453,0.0,3770,540491140793592.0,1-12,True,True,True,True,True,True,1,12,948876.0,True,True
0.0008284925956943,0.0,1160,75185159529828.0,1-13,True,True,True,True,True,True,1,13,230196.0,True,True
0.0002322037691495,0.0,7685,1419483865527864.0,1-14,True,True,True,True,True,True,1,14,1028892.0,True,True
0.0013970408696453,0.0,9860,3032395770373596.0,1-15,False,True,True,False,True,False,1,15,1826204.0,False,True
0.004,0.004,145,10948232142000.0,1-16,True,True,True,True,True,True,1,16,111000.0,True,True
0.0007341259199215,0.0,1015,119514452840064.0,1-17,True,True,True,True,True,True,1,17,380370.0,True,True
0.0003543846308263,0.0,4060,605233659514392.0,1-18,True,True,True,True,True,False,1,18,744600.0,True,True
0.0005382749053773,0.0,10150,2773307138958552.0,1-19,True,True,True,True,True,False,1,19,1772060.0,True,True
0.0004684074844412,0.0,2175,179905690397112.0,1-20,True,True,True,True,True,True,1,20,558660.0,True,True
0.0008654755620822,0.0,1160,127517314637700.0,1-21,True,True,True,True,True,True,1,21,495128.0,True,True
0.0010504927511265,0.0,725,92971203757200.0,1-22,True,True,True,True,True,True,1,22,350850.0,True,True
0.0012369776802714,0.0,1160,72708689145852.0,1-23,False,False,False,False,True,False,1,23,86534.0,False,True
0.0004491129271129,0.0,2175,236147054808732.0,1-24,True,True,True,True,True,True,1,24,734226.0,True,True
0.0002237748430812,0.0,9570,1602219328719156.0,1-25,False,False,False,False,True,False,1,25,673538.0,False,True
0.0007281709126164,0.0,13630,3616318449441780.0,1-26,True,True,True,True,True,False,1,26,1319664.0,True,True
0.0002410111382941,0.0,4930,1060996727659212.0,1-27,False,False,False,False,True,False,1,27,716124.0,False,True
0.0004447596223941,0.0,2320,331529434087944.0,1-28,False,False,False,False,True,False,1,28,258222.0,False,True
0.0014260395065666,0.004,580,122502629785776.0,1-29,False,False,False,False,True,False,1,29,72750.0,False,True
0.0005459481528846,0.0,1740,110693333980716.0,1-30,False,True,False,False,True,False,1,30,166170.0,False,True
0.0025541844589444,0.0,290,34887774629508.0,1-31,True,True,True,True,True,True,1,31,279048.0,True,True
0.000344528823699,0.0,16530,3209907250076880.0,1-32,False,True,True,False,True,False,1,32,1006290.0,False,True
0.0012681792101045,0.0,870,58293911356440.0,1-33,True,True,True,True,True,True,1,33,525188.0,True,True
0.0013676613906493,0.004,2030,1115141554932000.0,1-34,False,False,False,False,True,False,1,34,107800.0,False,True
0.0003284637435248,0.0,3190,353162351738760.0,1-35,True,True,True,True,True,True,1,35,853648.0,True,True
0.0003113072381214,0.0,9280,2066462443770648.0,1-36,False,False,True,False,True,False,1,36,1446524.0,False,True
0.005008910969577,0.0,17690,4977501696588108.0,1-37,False,True,True,False,True,False,1,37,1619148.0,False,True
0.0024640852537854,0.0,19140,6860725847550708.0,1-38,True,True,True,True,True,False,1,38,3021616.0,True,True
0.004,0.004,145,23199599807064.0,1-39,True,True,True,True,True,True,1,39,235212.0,True,True
0.000376759258142,0.0,2755,301005171079716.0,1-40,False,False,False,False,True,False,1,40,108800.0,False,True
0.0011546082200441,0.0,16530,4379656219747848.0,1-41,False,True,True,False,True,False,1,41,1465702.0,False,True
0.0004232086408811,0.0,1885,51950643739176.0,1-42,False,False,False,False,True,False,1,42,38880.0,False,True
0.0006493298873493,0.0,2610,578217959693148.0,1-43,False,False,False,False,True,False,1,43,203832.0,False,True
0.0007389952629981,0.0,1015,83528896014696.0,1-44,False,False,False,False,True,False,1,44,145046.0,False,True
0.0003447521728032,0.0,12325,3244707833380140.0,1-45,False,True,True,False,True,False,1,45,2214426.0,False,True
0.0018444132436363,0.0001843687374749,1015,88896883276824.0,1-46,False,True,False,False,True,False,1,46,25620.0,False,True
0.0025541844589444,0.004,290,50043086895696.0,1-47,False,True,False,False,True,False,1,47,224136.0,False,True
0.0002854472417681,0.0,6670,1904893168189668.0,1-48,True,True,True,True,True,True,1,48,2390202.0,True,True
0.0025541844589444,0.004,290,26081845209348.0,1-49,False,True,False,False,True,False,1,49,104220.0,False,True
