betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0005847195667185,0.0011826409987584,1260,16350.0,1-2,False,False,False,False,False,False,1,2,1.0,False,True
0.0007330096587788,0.0016414156304784,1708,98250.0,1-3,False,False,False,False,False,False,1,3,1.0,False,True
0.0007649808281723,0.0,1848,39900.0,1-4,False,False,True,False,False,False,1,4,12.0,False,True
0.0006561154128271,0.0,980,24750.0,1-5,False,False,False,False,False,False,1,5,5.0,False,True
0.0005869464053077,0.0012004490778557,784,14100.0,1-6,False,False,False,False,False,False,1,6,1.0,False,True
0.0005333650814458,0.0011692165532132,616,5700.0,1-7,False,False,False,False,False,False,1,7,1.0,False,True
0.000736191068634,2.142721204953577e-05,1736,63300.0,1-8,False,False,False,False,False,False,1,8,2.0,False,True
0.0016372811607645,0.0,2744,73050.0,1-9,False,False,True,False,False,False,1,9,9.0,False,True
0.0004750555455674,0.0,924,13200.0,1-10,True,True,True,True,False,False,1,10,11.0,True,True
0.0009996904054642,0.0019597706595657,1932,66450.0,1-11,False,False,False,False,False,False,1,11,1.0,False,True
0.0005616650800593,0.0014680085445104,1260,15450.0,1-12,False,False,False,False,False,False,1,12,1.0,False,True
0.0005347012030811,0.0,924,25350.0,1-13,True,True,True,True,True,True,1,13,79.0,True,True
0.0006563754606105,0.0013614101693425,1092,34800.0,1-14,False,False,False,False,False,False,1,14,1.0,False,True
0.0010536539386509,0.0016861807400666,2212,121950.0,1-15,False,False,False,False,False,False,1,15,1.0,False,True
0.0005464991497228,0.0011454585582185,812,35250.0,1-16,False,False,False,False,False,False,1,16,1.0,False,True
0.0007186628393764,0.001725772496833,1652,112350.0,1-17,False,False,False,False,False,False,1,17,1.0,False,True
0.0007912899351478,0.0,1624,107700.0,1-18,False,False,False,False,False,False,1,18,3.0,False,True
0.0006340510463354,0.0017852949390425,980,23250.0,1-19,False,False,False,False,False,False,1,19,1.0,False,True
0.0010401760067834,0.0014196755923666,2268,105000.0,1-20,False,False,False,False,False,False,1,20,1.0,False,True
0.0004231907360453,0.0011312637754239,756,20700.0,1-21,False,False,False,False,False,False,1,21,1.0,False,True
0.0007800245018607,0.0015953868168423,1232,22650.0,1-22,False,False,False,False,False,False,1,22,1.0,False,True
0.0005499606511938,3.80366980201051e-05,1176,56250.0,1-23,False,False,False,False,False,False,1,23,2.0,False,True
0.0006417279354659,6.242148586525676e-05,1288,36450.0,1-24,False,False,False,False,False,False,1,24,2.0,False,True
0.0007091271713591,0.0015115019556288,1540,48600.0,1-25,False,False,False,False,False,False,1,25,1.0,False,True
0.0005436741849394,0.0,1092,30000.0,1-26,False,True,False,False,False,False,1,26,6.0,False,True
0.0006204743218935,0.0011829493506793,1568,55650.0,1-27,False,False,False,False,False,False,1,27,1.0,False,True
0.0012332801377827,0.0019904779986293,2296,145800.0,1-28,False,False,False,False,False,False,1,28,1.0,False,True
0.0005551285465432,2.6337968815844923e-05,1176,25800.0,1-29,False,False,False,False,False,False,1,29,2.0,False,True
0.0006053513822064,0.0016034420415693,2745,71395.0,2-3,False,False,False,False,False,False,2,3,1.0,False,True
0.0005179646203094,0.001678657932079,2970,28994.0,2-4,False,False,False,False,False,False,2,4,1.0,False,True
0.0005520159011095,0.0013449788895702,1620,32046.0,2-51,False,False,False,False,False,False,2,51,1.0,False,True
0.0005632315229434,0.0,1575,17985.0,2-5,False,False,False,False,False,False,2,5,4.0,False,True
0.0005546512035064,2.6337968815844923e-05,1260,10246.0,2-6,False,False,False,False,False,False,2,6,2.0,False,True
0.0005943366637701,2.257540184215279e-05,1890,35861.0,2-52,False,False,False,False,False,False,2,52,2.0,False,True
0.0007587994097059,0.0013057931410223,990,4142.0,2-7,False,False,False,False,False,False,2,7,1.0,False,True
0.0005773437019015,0.0013059459168613,2790,45998.0,2-8,False,False,False,False,False,False,2,8,1.0,False,True
0.0010433578947426,0.0,4410,53083.0,2-9,False,False,False,False,False,False,2,9,3.0,False,True
0.0005501384578209,3.9506953223767386e-05,1485,18203.0,2-33,False,False,False,False,False,False,2,33,2.0,False,True
0.0005731716056967,0.0010412938962346,1485,9592.0,10-2,False,False,False,False,False,False,2,10,1.0,False,False
0.0005674040362089,0.0,1845,11772.0,2-53,False,False,True,False,False,False,2,53,7.0,False,True
0.0005660630022032,2.257540184215279e-05,2475,13189.0,2-54,False,False,False,False,False,False,2,54,2.0,False,True
0.0009143710042336,0.0,810,8611.0,2-55,True,True,True,True,False,False,2,55,10.0,True,True
0.0006580786201973,0.0016809113158796,1395,5777.0,2-56,False,False,False,False,False,False,2,56,1.0,False,True
0.0005327333639217,1.9753476611883693e-05,2025,11227.0,12-2,False,False,False,False,False,False,2,12,2.0,False,False
0.000632437664425,0.0010870774111338,1215,5123.0,2-57,False,False,False,False,False,False,2,57,1.0,False,True
0.0005939050287813,0.0,1485,18421.0,13-2,False,False,True,False,False,False,2,13,6.0,False,False
0.0006664149089478,0.0,3555,88617.0,15-2,False,False,False,False,False,False,2,15,4.0,False,False
