betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0252525252525252,0.0,144,1218.0,1-2,False,True,True,False,False,False,1,2,4.0,False,True
0.0777876807288572,0.0206476530005941,160,1386.0,1-3,True,True,True,True,True,False,1,3,5.0,True,True
0.0204991087344028,0.0235294117647058,96,756.0,1-4,True,False,True,True,False,False,1,4,3.0,True,True
0.0522875816993464,0.052584670231729,48,336.0,1-5,True,True,True,True,False,True,1,5,3.0,True,True
0.0781342840166369,0.0784313725490196,64,588.0,1-6,False,True,True,True,False,True,1,6,3.0,True,True
0.0781342840166369,0.0784313725490196,64,546.0,1-7,False,True,True,True,False,True,1,7,3.0,False,True
0.0228206434088787,0.0427807486631016,64,546.0,1-8,False,False,False,False,False,False,1,8,2.0,False,True
0.0742395948278301,0.0554367201426024,80,714.0,1-9,False,True,False,False,False,False,1,9,2.0,False,True
0.0522875816993464,0.052584670231729,48,336.0,1-11,False,True,True,False,False,True,1,11,2.0,False,True
0.0588235294117647,0.0588235294117647,16,126.0,1-12,True,True,True,True,False,True,1,12,3.0,True,True
0.0465240641711229,0.0557040998217468,32,168.0,1-13,False,False,False,False,False,False,1,13,1.0,False,True
0.0423718982542512,0.0267379679144385,80,714.0,1-14,False,True,True,False,False,False,1,14,3.0,False,True
0.0401239283592224,0.0549910873440285,32,126.0,1-20,True,True,True,True,False,True,1,20,2.0,True,True
0.045936960642843,0.1970291146761735,48,210.0,1-22,True,True,True,True,True,False,1,22,2.0,True,True
0.0401239283592224,0.0414438502673796,32,168.0,1-23,True,True,True,True,False,False,1,23,2.0,True,True
0.1272599949070537,0.1114676173499702,96,882.0,1-32,False,False,True,False,False,False,1,32,2.0,False,True
0.0232323232323232,0.0010398098633392,90,957.0,2-3,True,True,True,True,True,False,2,3,6.0,True,True
0.0077243018419489,0.0103089720736779,54,522.0,2-4,False,True,True,True,False,False,2,4,3.0,False,True
0.007422969187675,0.0035650623885918,36,377.0,2-8,True,True,True,True,False,False,2,8,4.0,True,True
0.0124055682879212,0.0017825311942959,45,493.0,14-2,True,True,True,True,True,False,2,14,5.0,True,False
0.0186996010525422,0.0612299465240641,18,87.0,2-20,False,True,False,False,False,False,2,20,1.0,False,True
0.0146337322807911,0.0606654783125371,27,145.0,2-22,False,True,True,True,False,False,2,22,2.0,False,True
0.0186996010525422,0.017379679144385,18,116.0,2-23,False,True,True,True,False,False,2,23,2.0,False,True
0.0322807911043205,0.0233511586452762,36,319.0,2-31,False,False,True,False,False,False,2,31,2.0,False,True
0.02243018419489,0.0209150326797385,60,594.0,3-4,False,True,True,True,False,False,3,4,3.0,False,True
0.0252143281555046,0.0106951871657754,40,429.0,3-8,False,True,True,True,False,False,3,8,4.0,False,True
0.0091757915287327,0.0023767082590612,50,561.0,3-9,True,True,True,True,True,False,3,9,5.0,True,True
0.0308038366861896,0.0346702317290552,20,99.0,10-3,False,True,False,False,False,False,3,10,1.0,False,False
0.0076309311603429,0.0080213903743315,50,561.0,14-3,False,True,True,False,False,False,3,14,3.0,False,False
0.0689867866338454,0.0401663695781342,120,1254.0,17-3,False,True,True,False,False,False,3,17,2.0,False,False
0.0411920323685029,0.0366904337492572,40,429.0,26-3,False,False,True,False,False,False,3,26,2.0,False,False
0.022782446311858,0.0142602495543672,30,198.0,28-3,True,True,True,True,False,False,3,28,2.0,True,False
0.0033655886597063,0.0017825311942959,24,234.0,4-8,False,True,True,True,False,False,4,8,3.0,False,True
0.0122994652406417,0.0031194295900178,12,72.0,13-4,True,True,True,True,False,True,4,13,3.0,True,False
0.0149223325693913,0.0039215686274509,30,306.0,14-4,False,True,True,True,False,False,4,14,3.0,False,False
0.0047534165181224,0.0044563279857397,12,104.0,5-7,False,True,True,False,False,False,5,7,2.0,False,True
0.0029708853238265,0.0035650623885918,9,64.0,11-5,True,True,True,True,False,False,5,11,3.0,True,False
0.0029708853238265,0.0017825311942959,16,182.0,6-7,True,True,True,True,True,False,6,7,5.0,True,True
0.0047534165181224,0.0044563279857397,12,112.0,11-6,False,True,True,True,False,False,6,11,3.0,False,False
0.0294117647058823,0.0294117647058823,8,84.0,19-6,True,True,True,True,False,True,6,19,3.0,True,False
0.0294117647058823,0.0294117647058823,8,78.0,19-7,False,True,True,True,False,False,7,19,3.0,False,False
0.0404365786718727,0.0103980986333927,85,816.0,15-9,False,True,True,True,False,False,9,15,4.0,True,False
0.0304416716181422,0.0264408793820558,60,646.0,17-9,False,True,True,False,False,False,9,17,3.0,False,False
0.0098039215686274,0.0108734402852049,20,187.0,31-9,True,True,True,True,False,False,9,31,3.0,True,False
0.0678238972356619,0.0226381461675579,85,816.0,14-15,False,True,True,False,False,False,14,15,3.0,False,True
0.0593823387941035,0.2541295306001188,51,240.0,15-22,False,False,True,False,True,False,22,15,1.0,False,False
0.0533938828056475,0.0144385026737967,102,1008.0,15-32,False,True,True,False,False,False,32,15,4.0,False,False
0.0148544266191325,0.0420677361853832,18,126.0,28-32,False,True,True,True,False,False,32,28,2.0,False,False
