betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0071543221127952,0.0136553273043956,35,70.0,1-2,False,False,True,False,False,False,1,2,1.0,False,True
0.0078293748836313,0.0002454895001478,35,80.0,1-3,True,True,True,True,False,False,1,3,3.0,True,True
0.0033054284515738,0.0008436031417397,98,280.0,1-4,False,True,True,True,False,False,1,4,2.0,True,True
0.0051000196730753,0.0167622543088381,91,300.0,1-5,False,False,False,False,False,False,1,5,1.0,False,True
0.0225525806355428,0.037147847720555,91,230.0,1-6,False,False,True,False,True,False,1,6,1.0,False,True
0.0165923610409651,0.0267084418308386,91,250.0,1-7,False,False,True,False,False,False,1,7,1.0,False,True
0.0128175777896649,0.0192144007361398,42,130.0,1-40,False,False,True,False,False,False,1,40,1.0,False,True
0.0073476498028733,0.0116819929552848,50,112.0,2-8,False,True,True,False,False,False,2,8,1.0,False,True
0.0112777124594568,0.0088992931384235,70,196.0,2-4,False,False,False,False,False,False,2,4,1.0,False,True
0.0056572603724936,0.0003450655624568,65,210.0,2-5,True,True,True,True,False,True,2,5,2.0,True,True
0.004268571030104,0.0007763975155279,25,56.0,2-42,False,True,True,True,False,False,2,42,2.0,False,True
0.004478561756786,0.0108908402386663,30,88.0,3-9,False,True,False,False,False,False,3,9,1.0,False,True
0.007773332656599,0.0014703465927433,45,184.0,10-3,False,True,True,True,False,True,3,10,2.0,False,False
0.0121747616245241,0.0215439778154429,70,224.0,3-4,False,True,False,False,False,False,3,4,1.0,False,True
0.0040801267299257,0.0067233203879166,10,16.0,24-3,True,False,True,True,False,False,3,24,1.0,True,False
0.0063910075868521,0.0002281105678986,126,644.0,10-4,False,True,True,False,False,False,4,10,3.0,False,False
0.0022659343481241,0.0,182,840.0,4-5,True,True,True,True,True,False,4,5,4.0,True,True
0.0101354730714735,0.0001380262249827,126,476.0,11-4,False,True,True,False,False,False,4,11,3.0,False,False
0.0148120947405515,0.0,182,588.0,12-4,True,True,True,True,True,False,4,12,4.0,True,False
0.0292898661128623,0.0617629572719245,182,644.0,4-6,False,True,False,False,True,False,4,6,1.0,False,True
0.021988965204841,0.0036023201551151,182,700.0,4-7,False,True,True,True,False,False,4,7,2.0,True,True
0.0155464095169336,0.0303469546018115,140,448.0,4-8,False,False,False,False,True,False,4,8,1.0,False,False
0.0082661723729427,0.0020965347052303,84,308.0,4-9,False,True,True,False,False,False,4,9,2.0,False,True
0.0090294177871817,0.0105578709305417,42,112.0,22-4,False,True,False,False,False,False,4,22,1.0,False,False
0.0085779433896477,0.0017468682686073,126,364.0,23-4,False,True,True,False,False,False,4,23,2.0,False,False
0.0190320198933035,0.016737651582372,42,168.0,4-43,False,False,True,False,False,False,4,43,1.0,False,False
0.0042528057865436,5.915409642117717e-05,117,690.0,10-5,True,True,True,True,True,False,5,10,4.0,True,False
0.0095592082012288,0.0021877156659765,65,330.0,13-5,False,True,True,False,False,False,5,13,2.0,False,False
0.0075623973311207,0.0,117,510.0,11-5,True,True,True,True,True,False,5,11,4.0,True,False
0.0238148971563149,0.0001756697408871,169,630.0,12-5,False,True,True,False,False,False,5,12,3.0,False,False
0.0071652631795736,0.0019869203720135,130,480.0,5-8,False,True,True,False,False,False,5,8,2.0,False,True
0.0065431111126227,0.0048897433369483,78,330.0,5-9,False,True,True,False,False,False,5,9,2.0,False,True
0.0059507377830359,0.0015527950310559,39,120.0,22-5,True,True,True,True,False,True,5,22,2.0,True,False
0.0117138879186738,0.0065907821187324,117,390.0,23-5,False,True,True,False,False,False,5,23,2.0,False,False
0.0099092788692266,0.0106393571921522,78,300.0,39-5,False,True,False,False,False,False,5,39,1.0,False,False
