betweenness,weighted_betweenness,degree,weighted-degree,edges,in_backbone_PLAM,in_backbone_PMFG,in_backbone_MB,in_backbone_UMB,in_backbone_HB,in_backbone_HSS,source,target,weight,in_backbone_MSP,in_backbone_DS
0.0259740259740259,0.0259740259740259,10,31.0,1-2,True,True,True,True,False,True,1,2,1.0,True,True
0.0027341079972658,0.0013670539986329,30,527.0,2-3,True,True,True,True,False,True,2,3,8.0,True,True
0.0027341079972658,0.0,30,589.0,2-4,True,True,True,True,False,True,2,4,10.0,True,True
0.0259740259740259,0.0259740259740259,10,31.0,2-5,True,True,True,True,False,True,2,5,1.0,True,True
0.0259740259740259,0.0259740259740259,10,31.0,2-6,True,True,True,True,False,True,2,6,1.0,True,True
0.0259740259740259,0.0259740259740259,10,31.0,2-7,True,True,True,True,False,True,2,7,1.0,True,True
0.0259740259740259,0.0259740259740259,10,31.0,2-8,True,True,True,True,False,True,2,8,1.0,True,True
0.0259740259740259,0.0259740259740259,10,62.0,2-9,True,True,True,True,False,True,2,9,2.0,True,True
0.0259740259740259,0.0259740259740259,10,31.0,10-2,True,True,True,True,False,True,2,10,1.0,True,False
0.1831852358168147,0.1872863978127136,360,4898.0,11-2,False,True,True,True,True,True,2,11,5.0,True,False
0.0003417634996582,0.0001708817498291,9,323.0,3-4,False,True,True,False,False,False,3,4,6.0,False,True
0.0228981544771018,0.0244360902255639,108,2686.0,11-3,False,True,False,False,False,False,3,11,3.0,False,False
0.0228981544771018,0.0258031442241968,108,3002.0,11-4,False,True,False,False,False,False,4,11,3.0,False,False
0.0259740259740259,0.0259740259740259,36,158.0,11-12,True,True,True,True,False,True,11,12,1.0,True,True
0.02134936909373,0.0313513762761883,72,474.0,11-13,False,True,False,False,False,False,11,13,1.0,False,True
0.0259740259740259,0.0259740259740259,36,158.0,11-14,True,True,True,True,False,True,11,14,1.0,True,True
0.0259740259740259,0.0259740259740259,36,158.0,11-15,True,True,True,True,False,True,11,15,1.0,True,True
0.0259740259740259,0.0259740259740259,36,158.0,11-16,True,True,True,True,False,True,11,16,1.0,True,True
0.0762042732128373,0.0,540,7426.0,11-24,True,True,True,True,False,True,11,24,9.0,True,True
0.0219207967427199,0.0,396,5372.0,11-25,False,True,True,False,False,True,11,25,7.0,False,True
0.0303301439579634,0.0,576,9638.0,11-26,False,True,True,True,True,True,11,26,12.0,True,True
0.015410821425859,0.0,396,10744.0,11-27,True,True,True,True,True,False,11,27,31.0,True,True
0.0075708752400481,0.0,612,7426.0,11-28,True,True,True,True,True,True,11,28,17.0,True,True
0.03638992586361,0.0,144,2212.0,11-29,True,True,True,True,False,True,11,29,8.0,True,True
0.0148193911351806,0.0156743319337304,288,1738.0,11-30,True,True,True,True,False,True,11,30,2.0,True,True
0.0231186351477051,0.0010598737102496,144,1264.0,11-32,True,True,True,True,False,True,11,32,3.0,True,True
0.0259740259740259,0.0259740259740259,36,158.0,11-33,True,True,True,True,False,True,11,33,1.0,True,True
0.0187076081812923,0.00715994531784,72,474.0,11-34,True,True,True,True,False,True,11,34,2.0,True,True
0.0226987924356345,0.0125752693421866,216,2212.0,11-35,True,True,True,True,False,True,11,35,3.0,True,True
0.0226987924356345,0.0125752693421866,216,2212.0,11-36,True,True,True,True,False,True,11,36,3.0,True,True
0.0226987924356345,0.0125752693421866,216,1738.0,11-37,True,True,True,True,False,True,11,37,2.0,True,True
0.0226987924356345,0.0125752693421866,216,1738.0,11-38,True,True,True,True,False,True,11,38,2.0,True,True
0.0226987924356345,0.0125752693421866,216,1738.0,11-39,True,True,True,True,False,True,11,39,2.0,True,True
0.0159486346986347,0.0010680109364319,108,790.0,11-44,True,True,True,True,False,True,11,44,3.0,True,True
0.0251196172248803,0.0252904989747095,72,632.0,11-45,False,True,False,False,False,False,11,45,1.0,False,True
0.0829824728453098,0.1315790275077697,792,8848.0,11-49,False,True,False,False,True,False,11,49,1.0,False,True
0.0281536417059135,0.0290161279822934,252,4582.0,11-50,False,True,False,False,False,False,11,50,2.0,False,True
0.0450408476425222,0.0396352451376374,252,3634.0,11-52,False,True,False,False,False,False,11,52,2.0,False,True
0.0443073624203253,0.0,684,16432.0,11-56,False,True,True,False,True,True,11,56,19.0,False,True
0.0393492576895382,0.0,540,14378.0,11-59,False,True,False,False,False,False,11,59,4.0,False,True
0.042277845392562,0.042810964098558,468,10428.0,11-65,False,False,False,False,False,False,11,65,1.0,False,True
0.0146252974260493,0.0270307249331514,360,3950.0,11-69,False,False,False,False,False,False,11,69,1.0,False,True
0.0146252974260493,0.0198515215133465,360,4266.0,11-70,False,True,False,False,False,False,11,70,1.0,False,True
0.0147534587384211,0.0390783198156745,360,3160.0,11-71,False,True,False,False,False,False,11,71,1.0,False,True
0.0150424658883305,0.0444297419562286,324,1896.0,11-72,False,False,False,False,False,False,11,72,1.0,False,True
0.0159486346986346,0.0248863500743199,108,632.0,11-73,False,True,False,False,False,False,11,73,1.0,False,True
0.0046246568802959,0.0121583721207781,30,141.0,13-24,True,True,True,True,False,True,13,24,2.0,True,True
0.0174893402337011,0.0209810239885427,105,1128.0,17-24,False,False,True,False,False,True,24,17,3.0,False,False
