source,target,gloss_alpha,betweenness,pf_alpha,ecm_alpha,nc_alpha,mlf_score,lans_alpha,weighted_betweenness,weight,df_alpha
1,2,0.984484,0.0029774369827477,0.884111510038251,0.0213080178946256,0.0030453164160733,0.0007505762429608408,0.4,0.0155175454064538,5.0,0.7559089440555
1,3,0.354897,0.0034136295887026,0.0662331577312714,0.029496032744646,2.220446049250313e-16,7.774358224594615e-24,0.0,0.0,31.0,0.1140110494776062
1,13,0.782251,0.0111930258105875,0.0500908751947239,0.0873032957315445,0.0714305647496982,0.0253771904409059,0.6,0.0166343384470698,4.0,0.5829068564498201
1,27,0.999229,0.0057867349679666,0.500000000000002,0.0780368670821189,0.1085787401459277,0.03818081201425902,0.6,0.0170457885146652,4.0,0.6968853772022388
1,60,0.208374,0.0043929737458215,0.0441548792176859,0.0567136704921722,1.3512657659475735e-10,1.94402592848664e-17,0.1538461538461538,0.0,30.0,0.1249924632942421
2,3,0.0328754,0.0026534454374237,0.500218285881069,0.0275864526629447,0.0,1.4341575304830517e-36,0.0,0.0,43.0,0.0986468215897424
2,6,0.558265,0.0002351143243402,0.231168420561784,0.0057370970025658,1.3705971912969515e-09,1.3164347337161787e-10,0.3333333333333333,0.0033503791218479,8.0,0.4444444444444445
2,60,0.50845,0.012943149202705,0.0571964727215053,0.0919831544160842,6.42690550889391e-07,3.0897202264480996e-12,0.1923076923076923,0.0,25.0,0.2332623467816075
3,4,2.17206e-06,0.0088774124834784,0.381715413030533,0.0155908185988664,1.0350540408099462e-05,2.1707348866176598e-06,0.0,0.0024687004055722,6.0,0.4545454545454546
3,5,0.191514,0.0054758697929642,0.491093852948945,0.0263917427510023,0.0,4.5272781310834534e-27,0.0,0.0,34.0,0.0893080019753085
3,6,0.0646578,0.0029956556437521,0.586515716273957,0.0190917011350393,1.2601051313509972e-08,5.2888604483020706e-11,0.0,0.0017633574325515,12.0,0.25
3,7,0.261611,0.0027379348964821,0.594058848839501,0.0258264690637588,0.0,1.26557087068464e-30,0.0,0.0,36.0,0.109394263170872
3,8,0.985577,0.0044708095350108,0.54569747870159,0.0552140846848487,0.0118866603710314,0.001538007050580208,0.3333333333333333,0.0249808969611473,6.0,0.412857186675978
3,9,0.929942,0.0028394253134157,0.745835625586639,0.1763994842767715,0.4712537253258966,0.04031638953204192,0.25,0.0019984717568917,10.0,0.4916816953581815
3,10,0.998086,0.0031141178154264,0.687047356609181,0.0873500779271125,0.1914840358129319,0.046010708130545065,0.8,0.0250102862516898,5.0,0.7017250703350342
3,27,0.692649,0.0171864246697349,0.833082157777396,0.1293987482786178,0.1029723953381864,0.0013143014105978358,0.2857142857142857,0.0068477046964086,13.0,0.2974981075106054
3,58,0.998525,0.0091790356139677,0.557199515778912,0.3105801939964294,0.9940615118680438,0.5659765619657862,0.4666666666666667,0.0078469405748545,11.0,0.5729049250991459
3,60,0.888609,0.0058202975988797,0.094998290638987,0.0932316184043884,3.246110122046009e-05,1.431280802941518e-14,0.0,0.0,52.0,0.0437580985388313
3,64,0.989822,0.006055806241271,0.717271696072399,0.1000909954309463,0.123016417841175,0.0032495564584571627,0.4666666666666667,0.0186915887850467,11.0,0.5729049250991459
3,66,0.953877,0.0025399399016158,0.540457366210695,0.1316245049238205,0.6839356356817319,0.17305013780175685,0.6,0.017986245812026,7.0,0.7033479033004855
3,71,0.999754,0.004670588037719,0.0612420365525684,0.0823572352528572,0.2216306708831095,0.05459307292059503,0.75,0.0113736554399576,5.0,0.7770509549864053
13,11,0.509867,0.0066989160059165,0.620144647228577,0.0511988252401351,0.000144507313124,2.3419136772234306e-05,0.2777777777777778,0.0070828190207488,6.0,0.4421276108833259
13,12,0.043034,0.0116958779432274,0.0796551076204132,0.0742312148213386,0.0322947132232896,6.312474488507715e-05,0.0,0.0,17.0,0.0886994966593339
13,17,0.788355,0.0199407799432656,0.627122376969081,0.0915676951408386,0.0121481212116476,0.0027215338442624307,0.5,0.0318139070122847,5.0,0.5079458430264348
13,26,0.552687,0.0058712707271202,0.516523379148335,0.131560668349266,0.0252398572518901,0.009621274813813249,0.625,0.0150473167577734,4.0,0.5829068564498201
13,27,0.832891,0.0210469101682335,0.304117888358958,0.2013515532016754,0.2669316730954121,0.06829377266266962,0.5,0.0373243989890084,5.0,0.5079458430264348
13,29,0.998197,0.0105892937581275,0.173806311923333,0.0892141014337539,0.034674108802848,0.012866998509890896,0.7777777777777778,0.0208517016399224,4.0,0.5829068564498201
13,14,0.216021,0.0252550542206527,0.489028044882563,0.2619634866714477,0.9631476104202438,0.42915564204177203,0.2222222222222222,0.0007935108446482,9.0,0.289553527195901
13,15,0.0832951,0.019686918896932,0.310540367355445,0.1048110276460647,0.0209009528629028,0.00030637500511805833,0.1111111111111111,0.007329689061306,11.0,0.2170651814777974
13,42,0.507444,0.0079019392071406,0.663130244044952,0.1622099429368972,0.1164394435599623,0.017559931670743663,0.2777777777777778,0.0114765179568565,6.0,0.4421276108833259
13,46,0.0312772,0.0104923760712946,0.767286243254415,0.0552566349506378,0.0005828763940343,5.050307276045825e-07,0.0555555555555555,0.0,16.0,0.1033087011435927
13,55,0.95122,0.0161662249206039,0.0832069546960039,0.3085997998714447,0.8984423047690497,0.5629957216384003,0.7777777777777778,0.0401163815905484,4.0,0.5829068564498201
13,60,0.920044,0.065402498164172,0.420420147719075,0.3495606482028961,0.9899209166117692,0.7812085383902372,0.5,0.0513107623581966,5.0,0.5079458430264348
13,82,0.911601,0.0222844383676265,0.454775288884806,0.3460268378257751,0.9695420009628696,0.6683385935304147,0.5,0.0346205842590959,5.0,0.5079458430264348
13,92,0.822575,0.1362686313124003,0.596501109117485,0.2080306857824325,0.6822753345304416,0.26208628230003667,0.5,0.0988655733850584,5.0,0.5079458430264348
13,98,0.903856,0.0160837283396443,0.0525573786266738,0.0672988668084144,0.0003090658845915,4.705904750424244e-05,0.2777777777777778,0.0425263034150355,6.0,0.4421276108833259
