source,target,gloss_alpha,betweenness,pf_alpha,ecm_alpha,nc_alpha,mlf_score,lans_alpha,weighted_betweenness,weight,df_alpha
1,2,0,9.743378674537698e-05,0.600996987651683,0.4692540168762207,0.738370088624183,0.5726720745571864,0.0384615384615384,0.0001105385970049,2.0,0.3859552528897207
1,3,0,2.0474866092750443e-05,0.600996987651683,0.2921122014522552,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,4,0,6.948926100357923e-05,0.601365045304683,0.3645535707473755,0.4444682324389584,0.3472006740001753,0.0384615384615384,9.502508420499276e-05,2.0,0.3859552528897207
1,5,0,3.935914943497065e-05,0.600996987651683,0.3541748523712158,0.4444682324389584,0.3472006740001753,0.0384615384615384,4.977844321803122e-05,2.0,0.3859552528897207
1,6,0,4.219542110761974e-05,0.663133909633467,0.4262621998786926,0.6181945381245597,0.4735946901747819,0.0384615384615384,6.006439241106706e-05,2.0,0.3859552528897207
1,7,0,2.0474866092750443e-05,0.601365045304683,0.2921122014522552,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,8,0,8.482316220327768e-05,0.600996987651683,0.3587964475154876,0.4444682324389584,0.3472006740001753,0.0384615384615384,7.726441283467771e-05,2.0,0.3859552528897207
1,9,0,2.0474866092750443e-05,0.713653313169735,0.2969915568828583,0.2876884024417967,0.24000665011444294,0.0384615384615384,3.4760667870434954e-05,2.0,0.3859552528897207
1,10,0,2.782114233034663e-05,0.601365045304683,0.305704802274704,0.3060958310552495,0.25253177851024655,0.0384615384615384,4.991398637778495e-05,2.0,0.3859552528897207
1,11,0,2.0474866092750443e-05,0.663133909633467,0.2921121418476105,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,12,0,2.0474866092750443e-05,0.600996987651683,0.2921121120452881,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,13,0,3.7732550093858544e-05,0.298135714395793,0.3380128443241119,0.3833656386230351,0.3051231650839683,0.0384615384615384,7.331671976051307e-05,2.0,0.3859552528897207
1,14,0,2.0474866092750443e-05,0.601365045304683,0.2921121716499328,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,15,0,3.19051060709994e-05,0.663133909633467,0.3013352155685425,0.2950434333382715,0.24501399977451632,0.037593984962406,6.54680119558765e-05,2.0,0.3855544956174296
1,16,0,7.566418133062574e-05,0.713653313169735,0.4465954601764679,0.6799940931525723,0.5228085881324551,0.0384615384615384,0.0001080491604181,2.0,0.3859552528897207
1,17,0,2.0474866092750443e-05,0.600996987651683,0.2921121120452881,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,18,0,2.1338968503800505e-05,0.601365045304683,0.3007396757602691,0.2950434333382715,0.24501399977451632,0.0384615384615384,3.50020702466717e-05,2.0,0.3859552528897207
1,19,0,2.047486609275045e-05,0.601365045304683,0.2921121418476105,0.2766833778786349,0.2325050004146385,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
1,20,0,2.8840540914418364e-05,0.601365045304683,0.3064004778861999,0.3097837648341083,0.2550389972512957,0.0384615384615384,3.442252722533644e-05,2.0,0.3859552528897207
