source,target,gloss_alpha,betweenness,pf_alpha,ecm_alpha,nc_alpha,mlf_score,lans_alpha,weighted_betweenness,weight,df_alpha
1,2,0.222551,0.0022686172686172,0.123774890232276,0.0703141838312149,1.2571171728148478e-05,1.322697472778861e-13,0.1428571428571429,0.0,42.0,0.0782647947215275
1,3,0.976183,0.0017631883289778,0.698381705579154,0.2414361238479614,0.989371035315318,0.8258183450920599,0.5714285714285714,0.0,4.0,0.8007330697791709
1,4,0.996968,0.0011267051267051,0.033668017683752,0.0872240215539932,0.6266813294143893,0.4801756342679866,0.6428571428571428,0.0011438711438711,2.0,0.8952619108619391
1,5,0.122426,0.0015158423393717,0.802708580879924,0.0146126542240381,0.0,1.0670220477426649e-32,0.0714285714285714,0.0,56.0,0.0295587815365488
1,6,0.998959,0.0029486609486609,0.505878581182231,0.5929504036903381,0.9999985284860978,0.9997079105182431,0.7857142857142857,0.0119652329652329,1.0,0.94629418406667
1,7,0.996025,0.0019010939010939,0.0049345050978639,0.3006692230701446,0.998712711030948,0.9725901014933567,0.6428571428571428,0.0014633204633204,2.0,0.8952619108619391
1,8,0.99795,0.0024361776861776,0.0614534045531514,0.3919899463653564,0.997095851657944,0.9820766921271317,0.7857142857142857,0.0104163124163124,1.0,0.94629418406667
1,9,0.70802,0.0009277229277229,0.0019404341613347,0.0138444416224956,4.255815699849563e-10,1.9881826053827082e-12,0.125,0.0,12.0,0.1683794260231141
1,10,0.999132,0.0029277049277049,0.0159232314872406,0.6624636054039001,0.9997534650231018,0.995422403215884,0.7857142857142857,0.0182313562313562,1.0,0.94629418406667
1,11,0.969016,0.0020865163365163,0.023520667848486,0.1776032298803329,0.5610701753317939,0.11599093237428844,0.4285714285714286,0.0,7.0,0.6760911199970899
1,12,0.905167,0.0021315873815873,0.875479236527833,0.168738454580307,0.1823658529604297,0.004378380736754346,0.2857142857142857,0.0,12.0,0.5074207229433738
1,13,0.182159,0.0011884455042349,0.541610774838239,0.0003964734787587,0.0,5.0042966039005884e-79,0.0,0.0,62.0,0.0170585868948114
1,14,0.5016,0.002092441092441,0.769667584935715,0.1108476445078849,0.0015359213659672,2.4936954417588542e-08,0.2142857142857143,0.0,27.0,0.2060846669973536
1,15,0.956853,0.0019561787797081,0.835058616933652,0.273346334695816,0.969715253954929,0.5560065733567936,0.4285714285714286,0.0,7.0,0.6760911199970899
