source,target,gloss_alpha,betweenness,pf_alpha,ecm_alpha,nc_alpha,mlf_score,lans_alpha,weighted_betweenness,weight,df_alpha
1,2,0,0.0002524108672113,0.684660823520384,0.0958975031971931,0.2251545301193946,0.19711697565870528,0.4821428571428571,5.2480352740681166e-05,2.0,0.677941554696394
1,3,0,0.0001116787768916,0.655408765613593,0.0090785464271903,0.0001302366910468,0.008080534245820606,0.6,0.0005631914067287,1.0,0.586181640625
1,4,0,0.0002144735635101,0.141770636563158,0.014661407098174,6.648015471455437e-12,8.09080225369222e-14,0.0178571428571429,0.0,11.0,0.1138772273835848
1,5,0,0.0001109939302494,0.141770636563158,0.0014885403215885,0.0,1.5223340972652974e-19,0.0178571428571429,0.0,11.0,0.1138772273835848
1,6,0,0.0001254229343602,0.200687195104505,0.0039409943856298,3.9634961979118095e-14,4.047790081964635e-15,0.2142857142857143,0.0,9.0,0.1701333517782979
1,7,0,0.0002018953156062,0.402583325527388,0.0325108654797077,0.0001427961642292,4.8968621131333246e-05,0.3928571428571429,0.0,5.0,0.3764631548966769
1,8,0,0.0001356033836351,0.141770636563158,0.0054782168008387,9.08162434143378e-14,1.4623464013377794e-15,0.0178571428571429,0.0,11.0,0.1138772273835848
1,9,0,0.0001819313675467,0.822481200304323,0.0646203681826591,0.0454325867534656,0.15494392217152117,0.6428571428571428,0.0005032464723061,1.0,0.8236548332754733
1,10,0,0.0001223826751057,0.822481200304323,0.0242069214582443,0.0055778824121299,0.05329257269082196,0.2727272727272727,0.0008189114455909,1.0,0.8236548332754733
1,11,0,0.000282356725251,0.200687195104505,0.0392492227256298,3.8929354528427496e-05,9.4436439243327e-07,0.2142857142857143,0.0,9.0,0.1701333517782979
1,12,0,0.0001159242394653,0.810241237866439,0.0071305073797702,0.0003956329689775,0.014098056441220728,0.5,0.0004838522115112,1.0,0.8006559766763849
1,13,0,0.0002756328422456,0.284084760494728,0.0492062084376812,0.0255405624498149,0.0020937934084384923,0.375,0.0,7.0,0.2534420051728421
1,14,0,0.0002022945042836,0.141770636563158,0.0126509852707386,1.156719164896458e-11,1.361193346876086e-13,0.0178571428571429,0.0,11.0,0.1138772273835848
1,15,0,0.0001611304135478,0.119131264802614,0.0071010007523,2.577604796272226e-12,1.5224599824254272e-14,0.0,0.0,12.0,0.0930638509005343
1,16,0,0.0001107570182209,0.141770636563158,0.0018337644869461,1.1102230246251563e-16,3.6014867329468876e-18,0.0178571428571429,0.0,11.0,0.1138772273835848
1,17,0,0.0001283926955917,0.797735429340927,0.021786006167531,0.0029685900277142,0.03878063453172601,0.4,0.0007441298425653,1.0,0.791536427276332
1,18,0,0.0001712979368909,0.5929919211117,0.0047383802011609,1.843866345729861e-05,0.0030378857190894123,0.0,0.0004705651697509,1.0,0.4444444444444445
1,19,0,0.0001580021931579,0.141770636563158,0.0067117111757397,3.957945082788683e-13,5.768377019717318e-15,0.0178571428571429,0.0,11.0,0.1138772273835848
1,20,0,0.0002934376752209,0.200687195104505,0.0383825823664665,0.0002763667430646,6.68671988664432e-06,0.2142857142857143,0.0,9.0,0.1701333517782979
1,21,0,0.0002327276251205,0.684660823520384,0.0801495388150215,0.2615567085435009,0.22216888639305582,0.4821428571428571,2.697022787666673e-05,2.0,0.677941554696394
1,22,0,0.0002377199886192,0.684660823520384,0.0739934891462326,0.4907809646044468,0.37968964954797024,0.4821428571428571,4.599378535824325e-05,2.0,0.677941554696394
1,23,0,0.0001188394194651,0.822481200304323,0.024449935182929,0.0204057703544153,0.10283564979931914,0.6428571428571428,0.0003462667322387,1.0,0.8236548332754733
1,24,0,0.000152485570401,0.822481200304323,0.0432701483368873,0.0252268054808327,0.11458642787032282,0.5294117647058824,0.0007471199178676,1.0,0.8236548332754733
1,25,0,0.000246727855192,0.684660823520384,0.082796074450016,0.2001031497426324,0.17965638641142215,0.4821428571428571,3.4666468362760274e-05,2.0,0.677941554696394
1,26,0,0.0001890764343975,0.684660823520384,0.0493230335414409,0.0403003101028768,0.054778354026054674,0.4821428571428571,5.128933621092931e-05,2.0,0.677941554696394
1,27,0,0.0001305318831821,0.684660823520384,0.0258216578513383,0.0010019412383525,0.004265333746888916,0.4285714285714286,4.477776196568504e-05,2.0,0.677941554696394
1,28,0,0.0001597396853381,0.684660823520384,0.0321235954761505,0.0084578607411848,0.018326896742181572,0.4821428571428571,4.161801003287885e-05,2.0,0.677941554696394
