source,target,gloss_alpha,betweenness,pf_alpha,ecm_alpha,nc_alpha,mlf_score,lans_alpha,weighted_betweenness,weight,df_alpha
1,2,0.999095,0.0007145182047102,0.730424780638907,0.1206268817186355,0.2811154974969683,0.407229715368855,0.3399999999999999,0.0018376524632049,1.0,0.7124099937473207
1,3,0.997383,0.0013673911054535,0.773491888495551,0.1627753674983978,0.487056738531196,0.5589911191866306,0.6086956521739131,0.0011641425003967,1.0,0.7672818361150786
1,4,0.979939,0.0004291358694431,0.381021161242495,0.0742163136601448,0.0044190252393786,0.0003332855375657338,0.2608695652173913,0.0,7.0,0.3617931825250242
1,5,0.9871,0.0002258719291208,0.0120122923406281,0.0686043947935104,0.3442295283021019,0.45638093548670955,0.56,0.0008824722903458,1.0,0.8672450919484362
1,6,0.986394,0.0009390758710706,0.859334602268157,0.0686361193656921,0.158196007128659,0.2977315555697163,0.5333333333333333,0.0011517472107902,1.0,0.7427182553881084
1,7,0.375709,0.0003074376013694,0.754503431192906,0.0069552049972116,0.0,1.192929885707611e-27,0.0434782608695651,0.0,26.0,0.0176066311807229
1,8,0.98534,0.0004272329573254,0.754503431192906,0.0556587688624858,0.004258162743475,0.001021029423823739,0.183673469387755,0.0,5.0,0.3074568536037213
1,9,0.988749,0.0002506901270051,0.0276494886006807,0.0666870698332786,0.1076920171603798,0.11206727404614848,0.4666666666666667,2.7536380988855605e-05,2.0,0.6911269536601053
1,10,0.9995,0.0003813986551963,0.656103400494258,0.1237417086958885,0.6275045481239303,0.6549074925571716,0.6086956521739131,0.0009316632796237,1.0,0.8672783369969788
1,11,0.161244,0.0001903313790819,0.497628791450417,0.018118092790246,0.0020473782004536,0.00693045593335594,0.1764705882352941,1.8003491404736452e-05,2.0,0.3790853319179362
1,12,0.999468,0.0008738333659026,0.342190343002021,0.1445794701576233,0.6293290159949081,0.6561498873467875,0.6086956521739131,0.0010982925915826,1.0,0.8471980374356456
1,13,0.308284,0.0004706941499612,0.730424780638907,0.0315180197358131,2.1163015784253503e-09,3.940761858091288e-13,0.0925925925925925,0.0,17.0,0.0776323157218836
1,14,0.905041,0.0001677030637254,0.517981320856794,0.0133895557373762,1.2212453270876722e-15,1.181019097509465e-19,0.0869565217391304,0.0,18.0,0.0661538490111262
1,15,0.960766,0.0002776607958944,0.639427519224852,0.0317751206457614,3.7932735320600486e-05,3.372436658943545e-06,0.2121212121212121,0.0,7.0,0.2540460041015083
1,16,0.999459,0.0008573550362788,0.0033574212889265,0.2425107359886169,0.8244002201678867,0.7947055982706903,0.5064935064935066,0.0021137430153655,1.0,0.840870003143119
1,17,0.950435,0.0002616508691627,0.694205344037374,0.0323375985026359,0.0001094583004793,1.8172106951112224e-05,0.2962962962962963,0.0,6.0,0.3332857524399558
1,18,0.965809,0.0004826619421928,0.827867690727233,0.0611224137246608,0.0145093655649999,0.005845615702944055,0.3055555555555556,0.0,4.0,0.4841238250533507
1,19,0.998113,0.0003178258101449,0.0004985514002741,0.0820016711950302,0.0809863906352492,0.04855543932673189,0.4,0.0,3.0,0.5910523639869592
1,20,0.308808,0.0002294002930409,0.420708248986729,0.0028587642591446,0.0,1.8521626783714447e-31,0.0,0.0,27.0,0.0081312490261654
1,21,0.999385,0.0004072317743731,0.859418270749343,0.1600404381752014,0.6904231792831188,0.6980186886611282,0.6086956521739131,0.0009227215496922,1.0,0.8522465146238505
1,22,0.999141,0.0005766136906089,0.656656209967584,0.1062797829508781,0.3101975603088198,0.4302859981861541,0.3953488372093023,0.0014831520707139,1.0,0.763305149472369
1,23,0.92212,0.0002967597260015,0.223857717010913,0.0330194160342216,6.144009859321287e-06,1.5607857467795894e-07,0.1538461538461538,0.0,9.0,0.2014708019996228
1,24,0.901782,0.000186168009614,0.205026779338926,0.0415539294481277,3.966958175283253e-07,8.669157954675978e-10,0.1739130434782608,0.0,13.0,0.1455613975635656
2,96,0.939285,0.0004743487686114,0.517981320856794,0.1220653653144836,0.1304325375119125,0.07395779041238743,0.12,0.0,3.0,0.3590019150358557
2,94,0.993836,0.0003210673592587,0.0269500654370162,0.3199802935123443,0.6251993225052078,0.653338101913045,0.3399999999999999,0.0008727760707378,1.0,0.7124099937473207
2,176,0.492714,0.0004771570671748,0.448491389343866,0.0339360348880291,0.0002442294614332,0.00017831384230514836,0.0799999999999999,0.0,4.0,0.2539243857761445
2,131,0.933177,0.0003249144231716,0.664836588686027,0.3431226313114166,0.1611211999150055,0.30066668658717177,0.3399999999999999,0.0011651430489199,1.0,0.6344608411435027
2,149,0.990294,0.000456364127729,0.664836588686027,0.069417618215084,0.0040819553680915,0.004198414686853859,0.12,0.0,3.0,0.2822461392921803
2,99,0.965576,0.0004718485862537,0.664836588686027,0.2241628617048263,0.8286087530297515,0.7979519606798434,0.3399999999999999,0.0011093093844565,1.0,0.7124099937473207
2,37,0.939071,0.0005451810567081,0.84105633179881,0.3243351876735687,0.2935034503025429,0.4171455882423676,0.3399999999999999,0.0013664960579126,1.0,0.7124099937473207
2,100,0.011928,0.000397030305223,0.793589553552454,1.9154906283347373e-07,0.0,3.1706989383837817e-56,0.0,0.0,39.0,2.1525601079375178e-07
2,49,0.995815,0.0003693682742067,0.135776208971867,0.3168790936470032,0.684636701316862,0.6940223310883978,0.3399999999999999,0.0010243421885191,1.0,0.7124099937473207
2,8,0.954025,0.0003731651586315,0.0987325081558721,0.2978092133998871,0.404719061426525,0.50093452878052,0.3399999999999999,0.0009272494434967,1.0,0.7124099937473207
2,132,0.830071,0.0004826633298499,2.41227251172038e-05,0.1591684371232986,0.0343527888502703,0.04888629735038763,0.0943396226415094,8.78801418621333e-06,2.0,0.3643135195689707
2,56,0.948999,0.0003853293042698,0.651036111930898,0.340804785490036,0.3255397983876753,0.44215751535972336,0.3399999999999999,0.0009798469211358,1.0,0.7124099937473207
2,133,0.995312,0.0005048938427778,0.754503431192906,0.1152468994259834,0.0335343626336056,0.04805544426688071,0.1999999999999999,3.218714491183298e-05,2.0,0.5063300772061805
2,58,0.967676,0.000745092624984,0.205026779338926,0.2804797291755676,0.6059272715985647,0.6402304252913884,0.3399999999999999,0.0013199383443675,1.0,0.7124099937473207
2,178,0.998201,0.0008562446525698,0.226810988197639,0.0773956179618835,0.2216459978385667,0.3572342027343573,0.3399999999999999,0.0028120576358803,1.0,0.7124099937473207
2,153,0.995907,0.0009080272443185,0.0383644733426537,0.1587183177471161,0.1401586169089506,0.2791058416106725,0.3399999999999999,0.0018246357967628,1.0,0.7124099937473207
2,112,0.980808,0.0003922274035833,0.0173901220813231,0.2002761960029602,0.6786044605780206,0.6898648599826195,0.3399999999999999,0.0010973387832868,1.0,0.7124099937473207
2,136,0.324299,0.0003420183325937,0.302322640882393,0.0050848391838371,1.749727551736413e-07,7.026992839083133e-10,0.06,0.0,12.0,0.014511031934841
2,113,0.99389,0.0003002746203225,0.0859856255201277,0.3255945742130279,0.5914436468341429,0.6303873458262274,0.3399999999999999,0.0011407482680911,1.0,0.7124099937473207
2,114,0.996137,0.0005320075422338,0.730424780638907,0.0722817778587341,0.0430981050627697,0.05747369890729884,0.1999999999999999,5.027780493788667e-05,2.0,0.5063300772061805
2,140,0.996226,0.0006729069870709,0.690337695669585,0.0733406469225883,0.0066073284779715,0.0061497801134234795,0.12,0.0,3.0,0.3590019150358557
2,185,0.91873,0.0012396479150963,0.0001444646886655,0.0841970890760421,0.0026219073523077,0.036431831616227504,0.0999999999999999,0.0019138644245169,1.0,0.4240976183724848
2,116,0.979415,0.0003453194238119,0.043244531388364,0.3357959389686584,0.4415026637713484,0.5271612734719164,0.3399999999999999,0.0010638691922137,1.0,0.7124099937473207
2,14,0.999205,0.0007555134826228,0.793589553552454,0.1109288707375526,0.37399271821601,0.4785578621755847,0.3399999999999999,0.0019006566436213,1.0,0.7124099937473207
2,186,0.98584,0.0004019622936858,0.444184349311661,0.2352321892976761,0.37399271821601,0.4785578621755847,0.3399999999999999,0.0010348125719886,1.0,0.7124099937473207
2,117,0.997913,0.0003580554960796,0.664836588686027,0.2740939259529114,0.8959428952041948,0.8533620795108565,0.3399999999999999,0.0009484500764266,1.0,0.7124099937473207
2,182,0.191353,0.0003613209118187,0.251560733404784,0.0020991181954741,2.450948333176939e-10,2.957324244843218e-13,0.02,0.0,14.0,0.0069065534570184
2,16,0.995597,0.0003598439544633,0.284970913531012,0.4243926703929901,0.7951570274570253,0.7726256854757235,0.3399999999999999,0.0010188900441911,1.0,0.7124099937473207
2,71,0.996814,0.0007707176913005,0.480641203047082,0.4952110350131988,0.666257343250495,0.6813796894234467,0.3399999999999999,0.0014584883784133,1.0,0.7124099937473207
2,183,0.997751,0.000514704924688,0.201184875348212,0.2267916053533554,0.1995735526241633,0.33741728757813166,0.3399999999999999,0.0011514491232087,1.0,0.7124099937473207
2,73,0.994572,0.000653978664358,0.0810422357821111,0.2118822932243347,0.3787640467246593,0.48206462744269496,0.3399999999999999,0.0015723585429952,1.0,0.7124099937473207
2,118,0.971667,0.0003910132629651,0.573051029079539,0.2605106234550476,0.404719061426525,0.50093452878052,0.3399999999999999,0.0011861865109168,1.0,0.7124099937473207
2,20,0.984006,0.0003922754608816,0.684757058412577,0.2161360830068588,0.4527386820384991,0.5350710114100775,0.3399999999999999,0.001335682301599,1.0,0.7124099937473207
2,81,0.983411,0.0004965684195767,0.664836588686027,0.2940594553947449,0.177788504536581,0.3169894324946606,0.3399999999999999,0.001046417938812,1.0,0.6884340237168691
2,187,0.948605,0.0005577874375477,0.684757058412577,0.179663747549057,0.1050461541898778,0.11000997043092375,0.1999999999999999,2.0726759354244155e-05,2.0,0.5063300772061805
2,120,0.943638,0.0003388399407438,0.684757058412577,0.3142212033271789,0.3083274320380244,0.4288259384255413,0.3399999999999999,0.0010484708530162,1.0,0.7124099937473207
